txn_id,user_id,timestamp,merchant,instrument,intent,amount,order_type,channel,is_fraud
08c644cd-095a-4882-8da1-2c89e7e4356d,6f1906b4-9f0a-4f16-aecb-fcaac599c713,2020-01-02 07:51:00,Fidelity,META,sell,2806.0,limit,mobile,0
2b9eee95-ba5a-4ec2-b518-b797be3c03ad,2fd35f78-742e-4575-928c-edc9ee3365ae,2020-01-02 17:45:00,TD Ameritrade,META,buy,201.79,limit,API,0
64eee062-cde0-484d-8d99-defb6bdee841,969bae64-8b18-4e78-a492-65ff538d16c2,2020-01-02 04:04:00,TD Ameritrade,META,buy,10111.89,market,API,0
e1eea11b-bcab-46fa-b986-8d3a5a7eef31,0d6acd00-aa46-49f5-a882-ef9d2d21933e,2020-01-02 13:56:00,Wealthfront,MSFT,buy,1089.86,limit,web,0
b8611242-919e-4bdd-9929-afbae504368a,4475064d-434c-4866-8124-45832323b8b5,2020-01-02 07:02:00,Fidelity,META,sell,3458.25,limit,API,0
40cdef9e-69c6-4070-adf4-581af5b5840e,25fe4548-dcbb-4fdb-a3d7-750141745575,2020-01-03 01:12:00,Fidelity,GOOG,buy,390.46,limit,mobile,0
fdbef3e2-ac74-4882-93aa-2fb3414ee366,d010e14f-16d7-4185-94a4-8ca99a9cd269,2020-01-03 18:03:00,Wealthfront,GOOG,buy,104.98,market,web,0
8669f846-c71f-4b46-9ed0-84776c25bbaa,9df1f77c-f4bd-4e3e-9a6e-ca831f0bf59e,2020-01-03 04:10:00,Robinhood,MSFT,buy,898.37,limit,mobile,0
76d904ca-9640-44b1-be01-9650da743600,92d1abd8-b2f0-4982-a9a2-face1d0bd267,2020-01-03 06:36:00,Wealthfront,AMZN,buy,1120.64,limit,web,0
66d3f4e2-c54e-42e8-aa26-9c2adb76a2ef,2aa4ed22-04c3-484c-8568-486d9be23112,2020-01-03 21:10:00,TD Ameritrade,GOOG,sell,2373.67,market,mobile,0
48988388-bafd-409a-ba7e-9afaa7e82681,9d4101ea-0b70-429a-825a-9f04c6a979b7,2020-01-03 00:33:00,Robinhood,META,sell,10478.42,market,API,0
a3fb491e-9db2-41d3-b93c-b5e40c475dc9,88fd0e82-36cd-4927-9d29-e363615e7b0a,2020-01-03 03:37:00,Fidelity,AAPL,buy,8415.28,market,mobile,0
fe3f885f-ee13-4127-b88e-baa4a5702df0,4c1f9efe-f910-4339-9ade-ab75b94231cd,2020-01-03 20:32:00,Fidelity,AMZN,buy,2733.16,limit,API,0
5701c908-855c-435d-8594-a3eb7ebec7fb,b28f71a3-819e-4d4e-aab2-c6ebb2dc967b,2020-01-03 23:54:00,Fidelity,META,sell,277.97,limit,mobile,0
241ce89c-15a2-4570-a735-a0c891c8e605,28974e93-c464-4305-abc4-d46160465d22,2020-01-03 08:54:00,Wealthfront,GOOG,buy,138.85,market,web,0
90e83bc8-e86f-4d0a-9a16-b00635d99a10,8c12ebfe-8f08-4d5b-9313-e2ea2f0d4b03,2020-01-04 01:46:00,TD Ameritrade,GOOG,sell,1476.39,limit,API,0
5da3bd0f-0f08-489f-8010-17a2e6760780,9388e30d-666b-4cbe-b461-bc5f45c40269,2020-01-04 03:51:00,Robinhood,MSFT,sell,5293.67,limit,mobile,0
a508f9a4-2c9c-4e92-a690-76cc62e340fd,d6f6ccb2-47d9-4b4c-9bfa-4252d0c5d9f4,2020-01-04 06:30:00,Fidelity,GOOG,sell,989.41,market,web,0
ea0a0549-82ea-4326-a1b4-14d729f85767,a7d1b4c1-0892-45dc-8953-6e21f0eaf0a0,2020-01-04 19:35:00,Wealthfront,GOOG,sell,455.69,limit,web,0
9f8c211c-0fef-4e8e-9b25-38ea4b6ed2a7,74e2a1c1-0b6d-470b-9dc8-e911a81ca3c7,2020-01-04 22:08:00,TD Ameritrade,GOOG,buy,232.43,market,web,0
f8ee1dc5-dc07-4a49-a72e-49c4a6a1f4bd,c055f502-7c79-48f1-aa9a-a3c82dbd30f2,2020-01-04 05:13:00,TD Ameritrade,MSFT,buy,4438.45,market,web,0
d85d9bac-d635-4665-8712-61eee8dee5c0,88af7427-7db3-45fd-be94-6f19623cd602,2020-01-04 01:36:00,Robinhood,AAPL,buy,16.61,market,mobile,0
f01479ad-967f-4f62-b95e-257be9f05d3f,a2ffd17a-0896-4cce-97cb-7393c831a361,2020-01-04 01:40:00,Robinhood,MSFT,buy,3681.29,limit,mobile,0
7b922b3d-8240-4e82-9298-2eb76f462a27,9ee7ef81-efad-42ed-8ad8-b8e2d0d94cdc,2020-01-04 05:58:00,Fidelity,MSFT,buy,4425.64,market,web,0
f9fd6f3a-9c8b-4816-af2c-096d83d4366c,e375b2fe-a6d0-470e-8eb6-3331f0be6f9a,2020-01-04 19:14:00,Robinhood,AMZN,sell,1331.68,market,API,0
e2284439-476f-4dc6-b859-f417527ed096,09b302ef-db48-4852-849d-345039d41b7e,2020-01-05 05:40:00,TD Ameritrade,AMZN,sell,5965.59,market,API,0
1d4ab463-3d77-4bc3-a547-4074b4fcb45b,2b1a352d-6719-46b0-9612-50a8f8b486e1,2020-01-05 10:50:00,Wealthfront,META,sell,1205.46,limit,mobile,0
568ee165-d2d9-4e69-a40d-80b14d9741c1,cb351c15-3210-4b65-9403-9e6218b53991,2020-01-05 09:24:00,Wealthfront,AAPL,buy,1117.47,limit,mobile,0
43b2ff91-02e1-42b6-b0d0-408f150b2c97,39d4e7a0-b523-4242-9323-434fa8ca5a97,2020-01-05 03:45:00,Robinhood,AAPL,sell,3923.63,limit,web,0
bfbcb34c-b3ec-47f0-8980-25826fd76656,f3da7009-9432-401e-afac-bf1b2ccc6b90,2020-01-05 18:50:00,Fidelity,AMZN,buy,6546.76,limit,web,0
d7b207f6-1fb7-4af5-8a3b-0cd99b169a5f,51783dad-9e9f-496b-aa22-50b936313f2c,2020-01-05 20:54:00,Fidelity,META,buy,382.12,market,mobile,0
f82c1045-bb0e-4ef2-9aec-7e7039a7509d,6df0fc20-43b8-405c-850d-18bc91d783ef,2020-01-05 05:41:00,Robinhood,META,sell,4291.18,market,mobile,0
5da085a3-21c9-4b3d-9b6e-b1628fca9870,bebdf376-62c3-4166-a119-0bfa2d9ea780,2020-01-05 02:58:00,Fidelity,AMZN,sell,4421.67,limit,mobile,0
90de1528-bb02-49ba-b64c-e54d9ad5ba28,ae99de16-77f2-422a-bef8-fe3fc345fbf6,2020-01-05 14:03:00,Wealthfront,META,sell,2219.04,limit,web,0
aa8ac2ca-5bca-497c-89c7-6b04deb63903,43cad00f-b7e9-4180-960d-d1132e2f9d71,2020-01-05 05:31:00,Wealthfront,AAPL,sell,77.24,limit,API,0
c6f0cd77-e7be-48e8-9b0e-67f6f706ede0,bd98b9e5-b9a4-4b95-8a0a-38fc70c9c2c0,2020-01-06 09:42:00,Robinhood,AMZN,buy,95.8,market,web,0
3165415f-b4db-434e-9053-cd8571e0f333,44f8a7fb-132d-4f80-b8eb-1087cda3f01f,2020-01-06 01:58:00,Fidelity,GOOG,buy,1132.19,limit,API,0
068a7bc5-a83b-4706-bb3b-09f4098e07ac,fd868da1-c486-4fa3-885b-6c9ead6a84dd,2020-01-06 21:52:00,Robinhood,MSFT,sell,7143.8,market,web,0
5b761a9e-0633-4297-a39a-71efb9cc5390,ec9b9826-40d4-40bd-985e-c36177b86167,2020-01-06 23:26:00,Wealthfront,META,sell,1584.85,market,API,0
7144a539-8f95-45e5-a018-5680153f6ee6,49345322-5639-458e-b3eb-5720777038f2,2020-01-06 04:58:00,Wealthfront,MSFT,buy,779.42,limit,mobile,0
80d0c575-1837-4591-b75c-bd6f21f1280e,26575743-8ffb-4490-af03-e646ec1deb53,2020-01-06 13:40:00,TD Ameritrade,MSFT,buy,1026.42,limit,mobile,0
1e8dcf43-7824-4c44-9981-02da04306e94,4eff553c-7c46-4e45-a0fa-8bbc5d9e695e,2020-01-06 23:04:00,TD Ameritrade,AMZN,buy,7964.85,market,web,0
d14c9acc-3739-4240-bcf6-54e77e8d1a01,7e248e30-5697-4b41-b877-93988d730932,2020-01-06 04:25:00,TD Ameritrade,MSFT,sell,3010.48,limit,API,0
a899c141-3a51-462a-8066-5f737bc56a58,71a79772-3a7f-48df-bcf3-778c8e5fedc7,2020-01-06 07:31:00,TD Ameritrade,AMZN,sell,4883.91,market,mobile,0
20f12865-04c1-4c25-8dd0-63d89a3433c8,96da083c-c057-47b5-a6ba-860533bc5289,2020-01-06 14:20:00,Wealthfront,MSFT,buy,6692.44,market,API,0
39950764-4426-4d15-8ef2-35aa8154f56e,354c4fcb-6b7c-4876-aaf5-0df977d1f24a,2020-01-07 10:51:00,TD Ameritrade,GOOG,buy,4942.04,limit,web,0
d689c894-2693-4d89-975d-8ba61d0d75b5,1d506e17-08cd-428c-afad-0f503bcd703e,2020-01-07 09:45:00,Fidelity,META,buy,1148.19,market,web,0
00c6e052-b7f7-40aa-a019-42806044e696,29679ede-50c4-4a18-b7e8-1416b635059e,2020-01-07 16:48:00,TD Ameritrade,AAPL,buy,776.06,market,API,0
aae3e2ce-8cb1-4255-a1a1-98ddf6dfe360,4fdc5e8e-2614-434f-ab23-aea3234a3688,2020-01-07 06:29:00,Fidelity,MSFT,sell,5111.49,limit,mobile,0
ee16956d-2173-45e7-9935-702d2f76202a,559b89a6-3f82-4780-ba0d-6170555155da,2020-01-07 02:02:00,Fidelity,GOOG,buy,20.93,limit,web,0
5390ebcf-52a6-48fd-b5be-4166ab0ba72c,b8003542-c348-4565-b967-0778fb7ea70e,2020-01-07 07:59:00,Wealthfront,GOOG,sell,1620.82,limit,API,0
6e2c760c-cafa-4c1e-b831-2f585d2eb63d,386940bb-355d-444b-9ca0-463fb8244a78,2020-01-07 13:39:00,TD Ameritrade,AAPL,sell,383.04,market,mobile,0
5312bcae-9294-48c4-a492-72a2f9bc6766,223e2ac9-ca99-47c8-95ac-5596ac344597,2020-01-07 08:03:00,Fidelity,AAPL,buy,8589.36,market,mobile,0
3c96eaa3-65b9-4d97-8373-6ae88d4d2cd8,0ff47e3e-b892-4063-86cd-99210d708913,2020-01-07 21:55:00,TD Ameritrade,AMZN,buy,2194.36,limit,mobile,0
9668ae31-9ac7-4512-ba6c-68c941033c6b,e43e973b-8a49-46ac-8400-8509295f93c0,2020-01-07 01:55:00,Robinhood,AAPL,buy,1355.92,limit,API,0
ce0ebc37-c6f9-4e3a-9b14-2af04e09b88a,626e32cb-8ec0-4416-8887-a8af67e12ea5,2020-01-08 23:34:00,Robinhood,AAPL,buy,9846.03,limit,mobile,0
28e496ca-835a-4ff0-a740-c344535389d5,bb06f84b-0296-443a-9b44-0ff1a611dc1a,2020-01-08 20:57:00,Wealthfront,AMZN,sell,2062.98,limit,mobile,0
c55f3ff0-c66d-46fa-bfde-a5c32a03eb0c,7e4b5285-ab33-41af-96b4-ee938c33ab7a,2020-01-08 00:45:00,Fidelity,AAPL,sell,1005.75,market,web,0
07535221-f2ed-4694-9cc4-b867b9af3315,12b95dfe-ea1b-46b5-a301-dc0849c2810d,2020-01-08 05:01:00,Wealthfront,META,sell,2821.48,market,web,0
4fa4f0c7-87bd-42b7-bd8a-5313c83b6f89,2171a142-9e9d-45b1-889d-33a331e7b6ad,2020-01-08 21:35:00,TD Ameritrade,AAPL,buy,158.55,limit,web,0
f4518e2c-6096-4c84-9b09-7e17c9a8ac44,eb9d1568-9db1-4507-9785-24cdf50d1ed5,2020-01-08 09:30:00,Robinhood,META,buy,7166.58,market,mobile,0
b677f4d4-00b9-45d0-a5bc-ab740f14f0e2,05aad666-5b91-4593-938a-95148eca6c70,2020-01-08 04:28:00,TD Ameritrade,MSFT,sell,469.59,market,mobile,0
58b836fb-d381-4c5f-8def-e6bf1705e094,248e97b4-55f9-48a8-b51d-7e393e76ff2c,2020-01-08 09:45:00,TD Ameritrade,META,buy,12732.11,limit,web,0
db2b3335-594c-4949-b0cf-8db88ff99464,db615666-ae98-42c3-a660-5cdfda793af1,2020-01-08 11:59:00,TD Ameritrade,META,buy,3345.47,limit,mobile,0
dc56c292-656f-4895-9887-29bc4a83f3cc,8e95bebf-548c-4f63-838a-1954ef9e08b3,2020-01-08 21:31:00,Robinhood,AMZN,sell,814.0,limit,API,0
c112c287-f8f8-414f-91bc-be98090f40f2,e0874ebb-bd23-44e1-8a2d-4152b512a922,2020-01-09 07:28:00,Fidelity,META,buy,1375.57,limit,web,0
d6db29cb-859d-469f-93fa-d7e1f290705e,ce5e9adc-ddea-4778-ae6b-1dc3dafe784b,2020-01-09 06:59:00,Wealthfront,AAPL,sell,3011.51,limit,web,0
896297c1-0ac2-4c62-a0aa-0cf4d4b7a966,4b92d001-a1bd-4c81-9be8-8ea5d91bb74f,2020-01-09 23:08:00,Wealthfront,META,sell,283.89,limit,API,0
c5790cf6-5a5d-4e40-8bf4-5d7e095952ef,96d4c6bb-8a60-4d4a-9ee1-a7f6c15e6697,2020-01-09 16:32:00,Robinhood,AAPL,buy,1160.43,market,API,0
cff33b24-4f99-40d8-801b-70c0a4d50f66,8d0610eb-b960-4710-997a-528df75e7e0d,2020-01-09 12:05:00,TD Ameritrade,META,buy,124.89,market,web,0
5f028652-8882-4ada-a11c-ce0b72124d13,98b131b8-bb88-44ef-baff-8eff04342d30,2020-01-09 07:22:00,Robinhood,META,sell,3395.56,market,web,0
1e0ba7f3-7cdb-4ded-9fc7-5c781f18227d,be2772dc-574b-4952-9b2e-ff9833f0019e,2020-01-09 09:23:00,Robinhood,MSFT,buy,2152.89,limit,API,0
5e586205-29f5-4fbc-9746-534d12286265,8767b1dd-9795-4a6f-869a-8a9c89f43391,2020-01-09 01:31:00,TD Ameritrade,MSFT,buy,3108.37,market,mobile,0
5ae1ac44-0ddb-4e00-b51f-b497f301d894,0d397c61-276b-4a34-8151-69821e8a3ccc,2020-01-09 14:53:00,Robinhood,AAPL,buy,3522.64,market,web,0
d9e34ca9-9a6f-494c-8dc0-b1347d175846,a2cc19c1-1ff1-4835-a40f-f22f7ea456c8,2020-01-09 18:59:00,Fidelity,AMZN,buy,8281.03,market,mobile,0
6badb347-3b04-424e-94ee-0447f77b78fa,b1dc3f91-f20b-4c26-9a70-100681560d15,2020-01-10 09:05:00,Robinhood,MSFT,buy,1251.4,limit,web,0
298c3dd4-eae3-41f9-b243-7f828c12e006,db0f6f03-e9fa-44d0-ae75-17ea4e8c466a,2020-01-10 06:21:00,Robinhood,MSFT,sell,7758.57,limit,API,0
faf50be4-5479-4a22-94b7-5fd71c59f83b,5a03a00d-4008-49a4-a0b1-f8d3d37d4cd2,2020-01-10 11:52:00,Wealthfront,AMZN,buy,894.98,market,web,0
637d8602-c955-40eb-8407-fc421b607bd2,12b556a4-f7cd-45a8-9cac-2a1559f028b0,2020-01-10 12:40:00,Fidelity,GOOG,sell,5098.45,limit,API,0
4172c3f2-7e3b-4a75-b657-0041e87ab75e,100634ab-2a64-4c58-918d-16357a9ac68e,2020-01-10 10:44:00,Robinhood,AAPL,buy,2262.84,limit,API,0
abfd0fef-532f-47cf-8035-44824ee40c69,c0579e91-6785-44ea-9757-ea6be4b2bd4e,2020-01-10 13:01:00,TD Ameritrade,MSFT,buy,293.18,limit,web,0
ea2d31f2-ec6b-4dec-ab52-d7529504b598,38070622-36dd-4b9c-ab94-1be71ca76a83,2020-01-10 10:54:00,TD Ameritrade,AAPL,sell,6920.32,limit,web,0
69b80672-c38a-478c-85ab-fc70394f3e39,73f7211b-b3c1-4dba-b346-ce680a01fbfe,2020-01-10 00:11:00,Wealthfront,AMZN,buy,1242.14,market,API,0
76340958-fb43-4672-8e9f-8f9011bbf814,2ee3283f-a0a9-490c-8fbc-c8188acf1835,2020-01-10 09:17:00,Fidelity,GOOG,buy,3883.4,limit,API,0
20c30b9f-65bd-4170-8628-9f6aa5c4c213,8f4b0edd-4113-439b-b93a-d239dd00e914,2020-01-10 10:53:00,Robinhood,GOOG,buy,6543.4,market,API,0
b63b202c-7ca2-4505-810c-14952cfbde76,19b35e5d-3700-4e2e-a1b0-e78c515ff46f,2020-01-11 18:51:00,Robinhood,AAPL,buy,3081.93,market,API,0
bf1c6422-7d28-43e3-9a03-d53378aa7dfc,090202ed-f018-4145-ae47-73e89c4304dc,2020-01-11 06:56:00,Fidelity,AMZN,buy,528.88,market,API,0
2c3225fe-4627-4bf2-86f7-4ddaabdabdaf,a2d23c54-32ae-4c80-af43-c93644eed958,2020-01-11 12:30:00,Wealthfront,MSFT,buy,2797.48,market,mobile,1
fafb21de-48f3-4f3c-b37f-fdd28e1b5170,501779b6-378d-4106-89d0-ba3f036d860e,2020-01-11 05:20:00,Fidelity,META,sell,320.99,limit,web,0
1f36b004-cac0-45cf-949d-31d342ced1c3,db435244-f92e-4c1c-96ca-4706a697bca3,2020-01-11 16:07:00,Wealthfront,AMZN,sell,15.22,market,API,0
af0b8419-37be-4042-8de5-68d6d20cfef6,65094590-bbae-41cb-8916-09045ccd11df,2020-01-11 01:49:00,Wealthfront,AAPL,buy,2387.09,limit,web,0
6d1315f1-0104-40b2-a398-91fc1511c3b4,18f056a8-8c69-4d2c-aa09-d34c1a7dc8f7,2020-01-11 08:42:00,TD Ameritrade,GOOG,buy,3166.32,limit,API,0
5b6cb9ee-e133-4cff-b7dd-709e15c9e5f7,318c784d-b36f-43ce-bbdf-ee7e09fc8be3,2020-01-11 08:20:00,TD Ameritrade,AAPL,buy,3736.25,market,API,0
2b3e0d57-d500-4e6a-833f-8547f74967e5,61217329-0fd5-49cb-99e5-2f4d61c45011,2020-01-11 16:56:00,Wealthfront,GOOG,sell,1180.9,limit,web,0
5ae9c285-c9ad-4802-86a8-baed22c3c473,da93307b-3646-4bdb-b09e-1504bbb34490,2020-01-11 03:32:00,Wealthfront,AAPL,buy,3146.32,limit,web,0
ccce08da-ec0c-46f2-ae91-dc3c95ae89cf,d1762ad1-b765-404e-8dff-113974f602b5,2020-01-12 23:42:00,Wealthfront,META,buy,3215.44,market,API,0
9b75e1e0-34e2-45b1-8d5d-63773e449d13,90c3da87-df31-4cf7-9b1f-0ca538451fa1,2020-01-12 02:55:00,Fidelity,GOOG,sell,295.07,limit,mobile,0
8ec13103-0777-4c6c-8d97-c20493290355,5529dd5a-f704-4725-b923-a39e130ae6bc,2020-01-12 23:03:00,Fidelity,AMZN,sell,924.48,market,API,0
6174440d-d384-4b34-865e-5332aabb9af3,c8842c27-5c4d-41ca-bf50-8050622d16b9,2020-01-12 20:22:00,Robinhood,MSFT,sell,10836.93,limit,web,0
53828214-1fd9-4a7f-842d-87bb04aeb1fe,e74077d3-cec5-49c6-a333-ce56d43fae91,2020-01-12 00:30:00,TD Ameritrade,GOOG,buy,6678.17,limit,web,0
65961b35-9e9a-456e-87cb-a54c3e02ba45,1da273ff-bfbc-47de-9cfb-08031e23f264,2020-01-12 23:14:00,Robinhood,META,sell,4751.48,limit,web,0
7390a90c-0b02-4c68-87f3-e5ffcac898c0,a1d3c95f-142c-47eb-a2d1-65880d5ceaad,2020-01-12 23:52:00,Wealthfront,GOOG,sell,2580.47,market,API,0
60fd3ba6-9cce-41fe-b816-82383d21bb04,d1333f69-c0bc-4266-bde6-b63aa0b1526f,2020-01-12 03:13:00,Robinhood,AMZN,sell,651.64,market,mobile,0
19c12911-6439-4fac-8f56-1a1b4796d2c0,610320b2-ff94-46c8-bf3d-e149c9620116,2020-01-12 09:09:00,TD Ameritrade,AAPL,sell,988.73,market,API,1
675bb7b2-07cd-47cd-ae45-fcfab2c72ab0,9371240e-7074-49d6-9c87-f31262db0032,2020-01-12 21:54:00,TD Ameritrade,META,sell,3110.91,market,API,0
6b34173e-0f16-44af-8cf9-bd3f4a25b6a7,56c0795e-c859-4423-af61-ff5441c31af2,2020-01-13 22:37:00,Robinhood,AAPL,buy,8463.25,market,API,0
eb23a399-0b7d-4eac-a8a6-8e418eaff1c9,96e9ed67-8980-4d17-8999-8294e1670719,2020-01-13 09:30:00,Robinhood,AMZN,sell,7390.53,market,web,0
1df367e4-a1b6-49bc-b9e6-4e2ed88b8524,eac79854-6668-418b-94c6-6ec360029ee5,2020-01-13 14:49:00,Fidelity,GOOG,sell,46.73,limit,mobile,0
7753661d-761b-40a1-b2a6-f5ad374fb56e,76c60ba9-e42f-4422-95c3-18124ea2567f,2020-01-13 16:11:00,Wealthfront,AMZN,buy,1676.81,market,web,0
b7330a58-419d-4d0d-9f31-b3d6ed53f04f,8807a7a3-417f-48c1-b944-d1374424d0f9,2020-01-13 19:58:00,TD Ameritrade,AAPL,sell,9941.21,market,web,0
41d4bae5-0d97-42e3-8d58-351a7c30dcdb,c26402e9-876f-42a2-b59b-d62ad48dc1ae,2020-01-13 11:11:00,Robinhood,META,sell,1046.33,limit,API,0
e8ed9f5b-454d-41fa-9394-fa9269b86471,b26738c8-f3e3-4bbc-8dc2-8cf0d3646527,2020-01-13 19:32:00,Fidelity,AAPL,buy,5714.18,limit,API,0
9498ecf0-d18b-4e98-8f18-99ee9d47e015,4db45820-2024-43d1-bc1f-3da57cbdaace,2020-01-13 15:49:00,TD Ameritrade,META,sell,557.16,market,web,0
7346cf29-ba61-4d32-bf9a-c833b9a74a8d,735a2ec2-78b7-480e-b4ca-35a8f659ccb6,2020-01-13 03:15:00,Fidelity,AAPL,buy,8253.88,market,web,0
98010ce4-655a-4664-b7e3-a52af40f6a6b,266d7970-27f6-4d73-89f4-63b1c2d16119,2020-01-13 10:17:00,Fidelity,GOOG,buy,2532.34,market,API,0
56a494f3-dd8c-433d-ba30-98027e1680e1,ee7295ce-3bf6-4c26-b2be-89152ae724d3,2020-01-14 17:04:00,Robinhood,AMZN,buy,2863.59,market,API,0
47628863-ad24-4c01-bce4-ff16ca048ca3,1adfa8bf-261e-4767-a081-3564883a1171,2020-01-14 01:51:00,Fidelity,AMZN,buy,452.76,market,mobile,0
7ca05006-5997-4f62-a377-ff3898bfb0a7,1cb4cbdb-3f72-442b-b1cc-530cc5190996,2020-01-14 22:46:00,TD Ameritrade,AAPL,sell,6295.83,limit,API,0
7f372892-7f0b-49b6-b537-2e9d057017b4,f0f3691c-1a50-46ed-bf35-cd1efba7e205,2020-01-14 10:34:00,Wealthfront,META,buy,3582.22,limit,API,0
6650cc38-a245-4833-ad0a-d14dc43d79da,eedccac7-6303-40bd-a605-9991193d9e14,2020-01-14 04:09:00,TD Ameritrade,MSFT,buy,1336.48,market,mobile,0
45bb7d5c-3919-4c5d-b19e-f416590b4ba8,96b1cb6d-d27a-4f37-84fb-abffc16dd2b0,2020-01-14 05:50:00,TD Ameritrade,AAPL,sell,4972.12,limit,web,0
38d0a72b-d0ab-4c77-84b7-f2ae563e9233,3958e89d-b413-4bd1-ab00-0f833c7fcf86,2020-01-14 09:20:00,Robinhood,META,sell,6053.85,limit,mobile,0
1bd929cf-264d-469e-9a2d-8236c024106b,1d7d6b7e-05e9-4649-962e-6432b9a86771,2020-01-14 14:58:00,Robinhood,AMZN,sell,2148.28,limit,API,0
ac9ec895-a64b-4b8d-ad4d-fb5ed5b5e78c,418a5e58-c64c-4f36-a305-d96d9675cdee,2020-01-14 22:25:00,Robinhood,AMZN,buy,4802.85,market,web,0
b6911100-b9da-46a8-8d3a-30c6a2f814c9,56347abe-4e08-4597-8476-014222efee06,2020-01-14 18:34:00,Wealthfront,MSFT,sell,3631.65,market,mobile,0
066596cf-5748-4394-8a82-77b90c78bdbf,76ba057b-e32c-44b2-86b0-4600cac7436f,2020-01-15 20:35:00,Robinhood,AMZN,sell,6621.97,limit,web,0
2dd8b086-8daf-42c0-aeff-38ee9df647b1,95716355-d70b-4627-99dc-2c476aa077b1,2020-01-15 02:13:00,Robinhood,AAPL,sell,1412.81,limit,web,0
bf671ecb-2815-4b77-b20a-f846a2da1402,fd691bb3-24d5-41a1-bb05-623167ca8932,2020-01-15 14:23:00,Fidelity,AAPL,buy,2590.24,market,mobile,0
2d33a621-f2e2-45ee-8196-e4716e66db47,1351fc03-e84b-402a-ade4-2be3f17d8978,2020-01-15 11:21:00,Robinhood,AAPL,buy,1879.82,limit,API,0
fd414e13-3e58-494b-afc4-41d966e6e32e,0080a51e-fe9e-455f-b693-4a82ab7166dd,2020-01-15 14:13:00,Fidelity,AMZN,sell,1012.89,market,API,0
a0558f94-342f-45dc-9b5c-2a47fd7b3621,017dbd19-b22b-4fb0-8cdb-4eccd0f5853e,2020-01-15 16:20:00,Wealthfront,AMZN,buy,92.93,limit,API,0
23c26a7b-9826-4b26-a56c-852edbc82fab,e739b455-2849-4b52-bf83-97a1b0f13872,2020-01-15 03:27:00,Fidelity,MSFT,sell,5188.05,limit,web,0
c4afbe21-ce75-467a-b7b0-48997fc03b96,51624c11-6174-496a-a133-7ca47de2471e,2020-01-15 12:11:00,TD Ameritrade,META,buy,407.67,limit,mobile,0
88c868f2-82e1-4ab0-9e9c-e1e73f12e8ad,6147695a-0e85-4f7a-b61f-a0be9d614d9e,2020-01-15 10:07:00,Fidelity,META,buy,4408.94,limit,API,0
